Wall time,Step,Value
1648386267.8900075,100,0.6951192021369934
1648386291.786284,200,0.6948096752166748
1648386315.279271,300,0.6929829716682434
1648386339.1189818,400,0.6933234930038452
1648386363.0271556,500,0.6924497485160828
1648386420.0290325,600,0.6960033178329468
1648386443.9763188,700,0.691554605960846
1648386467.9781554,800,0.6920031905174255
1648386491.9145422,900,0.6906259059906006
1648386516.1397552,1000,0.6922733783721924
1648386563.7094731,1100,0.6894986629486084
1648386587.557153,1200,0.6918208003044128
1648386611.499816,1300,0.6898535490036011
1648386635.2067604,1400,0.6901059150695801
1648386659.0298026,1500,0.6875821352005005
1648386709.2034154,1600,0.6871724128723145
1648386733.1763706,1700,0.6873404383659363
1648386757.5141706,1800,0.6804614067077637
1648386781.0974288,1900,0.6771155595779419
1648386804.9780216,2000,0.6781351566314697
1648386852.0620875,2100,0.6714084148406982
1648386875.8048162,2200,0.6684673428535461
1648386899.5924456,2300,0.6688555479049683
1648386923.5066218,2400,0.658004641532898
1648386947.4644125,2500,0.6593562960624695
1648386995.1692495,2600,0.6528287529945374
1648387018.8883433,2700,0.6543310880661011
1648387042.739235,2800,0.647047758102417
1648387066.5744016,2900,0.6398290991783142
1648387090.4432313,3000,0.6381685137748718
1648387137.485777,3100,0.6255799531936646
1648387161.125914,3200,0.622657299041748
1648387184.679238,3300,0.6291841268539429
1648387208.528429,3400,0.6158953309059143
1648387232.1831741,3500,0.6241700053215027
1648387278.7909896,3600,0.6193040609359741
1648387302.3417273,3700,0.603571891784668
1648387326.0246272,3800,0.6048192977905273
1648387349.6083534,3900,0.6017080545425415
1648387373.6150665,4000,0.6083680391311646
1648387420.6696002,4100,0.587257981300354
1648387444.5224922,4200,0.5882205963134766
1648387468.0727122,4300,0.5878604054450989
1648387491.6476278,4400,0.5780577659606934
1648387515.1970997,4500,0.5833741426467896
1648387562.0687625,4600,0.5744810104370117
1648387585.920472,4700,0.567389965057373
1648387609.7870588,4800,0.5704378485679626
1648387633.3664465,4900,0.5649459362030029
1648387657.2001314,5000,0.5478450059890747
1648387704.1884673,5100,0.5547935962677002
1648387727.994021,5200,0.5400000214576721
1648387752.0145288,5300,0.5466373562812805
1648387776.0372467,5400,0.5413410067558289
1648387799.7656431,5500,0.5393943190574646
1648387846.396304,5600,0.5387686491012573
1648387870.1132457,5700,0.5209755301475525
1648387895.1949701,5800,0.5057778358459473
1648387918.995632,5900,0.5207911133766174
1648387942.5559244,6000,0.5302373170852661
1648387989.777435,6100,0.5172083973884583
1648388013.3663924,6200,0.5259573459625244
1648388037.1793852,6300,0.5100927948951721
1648388061.0961645,6400,0.49897828698158264
1648388084.940902,6500,0.5025469660758972
1648388132.2186012,6600,0.5035706162452698
1648388155.7702737,6700,0.4918682277202606
1648388179.4667177,6800,0.4999217689037323
1648388203.1241019,6900,0.49748682975769043
1648388226.826314,7000,0.4759815037250519
1648388274.287468,7100,0.47704410552978516
1648388297.9257705,7200,0.48384666442871094
1648388321.5219808,7300,0.47054150700569153
1648388345.1951077,7400,0.4780827462673187
1648388368.8303657,7500,0.47645536065101624
1648388415.8710928,7600,0.46525126695632935
1648388439.5357118,7700,0.4708123505115509
1648388463.1219728,7800,0.4587995111942291
1648388486.9720144,7900,0.4501316249370575
1648388510.1979828,8000,0.4681395888328552
1648388556.9935818,8100,0.46470531821250916
1648388580.7068007,8200,0.4381934702396393
1648388604.4449852,8300,0.4434790313243866
1648388628.0121422,8400,0.4586249887943268
1648388651.8048189,8500,0.43503597378730774
1648388698.8400476,8600,0.43508651852607727
1648388722.4944363,8700,0.43930312991142273
1648388746.208234,8800,0.4364335536956787
1648388770.0782113,8900,0.43458861112594604
1648388793.8056397,9000,0.4313484728336334
1648388840.770429,9100,0.4365077316761017
1648388864.3406684,9200,0.4241829812526703
1648388887.878635,9300,0.41727107763290405
1648388911.517565,9400,0.40669652819633484
1648388935.0555062,9500,0.42436984181404114
1648388983.1267126,9600,0.4188763201236725
1648389006.6793158,9700,0.41428300738334656
1648389030.4019141,9800,0.4032297730445862
1648389053.9899752,9900,0.4125809669494629
1648389077.5397346,10000,0.4043503701686859
1648389125.260128,10100,0.4029962122440338
1648389148.6509209,10200,0.39152097702026367
1648389172.3176162,10300,0.3856543004512787
1648389195.579474,10400,0.39685767889022827
1648389218.9754963,10500,0.39405491948127747
1648389266.2802675,10600,0.37906500697135925
1648389289.6411536,10700,0.38775762915611267
1648389313.1226232,10800,0.3976294696331024
1648389336.6191065,10900,0.3854296803474426
1648389360.0960157,11000,0.3888328969478607
1648389407.659119,11100,0.37517663836479187
1648389431.2458434,11200,0.38505253195762634
1648389454.605926,11300,0.3618318736553192
1648389478.3687668,11400,0.3583841919898987
1648389502.1438189,11500,0.3552074730396271
1648389551.2417872,11600,0.3595488369464874
1648389574.691545,11700,0.3716560900211334
1648389598.1859307,11800,0.36910489201545715
1648389621.4914796,11900,0.35479530692100525
1648389645.0961218,12000,0.3486776053905487
1648389692.74038,12100,0.34902119636535645
1648389716.6996255,12200,0.34518444538116455
1648389740.0956807,12300,0.35756105184555054
1648389763.907369,12400,0.3621220290660858
1648389787.8450184,12500,0.33583518862724304
1648389836.5594463,12600,0.3457764685153961
1648389860.2035253,12700,0.35964325070381165
1648389883.7975886,12800,0.3534781336784363
1648389907.1730843,12900,0.34240466356277466
1648389930.7065835,13000,0.34400925040245056
1648389979.2534037,13100,0.32860690355300903
1648390002.930579,13200,0.34390226006507874
1648390026.435839,13300,0.3352266848087311
1648390049.9774027,13400,0.3486340641975403
1648390074.0372348,13500,0.34919220209121704
1648390122.460158,13600,0.33162620663642883
1648390146.2331874,13700,0.31220853328704834
1648390169.8269656,13800,0.33454054594039917
1648390193.7039359,13900,0.3193812370300293
1648390217.4863694,14000,0.32097479701042175
1648390266.2993197,14100,0.32242903113365173
1648390290.1310368,14200,0.31869107484817505
1648390313.6229913,14300,0.3118727207183838
1648390337.026014,14400,0.313096821308136
1648390360.7684276,14500,0.2983333468437195
1648390408.4136784,14600,0.31098753213882446
1648390432.3175366,14700,0.3135969042778015
1648390455.667759,14800,0.3069915175437927
1648390479.495839,14900,0.3210386037826538
1648390503.5252385,15000,0.3162176311016083
1648390551.396861,15100,0.29326578974723816
1648390574.683664,15200,0.309732049703598
1648390597.904385,15300,0.3137028217315674
1648390621.4796278,15400,0.30142760276794434
1648390645.0467148,15500,0.3043895661830902
1648390692.718311,15600,0.318509578704834
1648390716.4674637,15700,0.3018033504486084
1648390739.8687403,15800,0.2836613655090332
1648390763.547348,15900,0.27608606219291687
1648390787.550208,16000,0.27567166090011597
1648390835.3615506,16100,0.30986249446868896
1648390858.7703602,16200,0.29042351245880127
1648390882.2134256,16300,0.3040636479854584
1648390905.6612432,16400,0.2829740345478058
1648390929.409544,16500,0.2903013527393341
1648390976.9916618,16600,0.28551197052001953
1648391000.6755733,16700,0.2737283408641815
1648391024.0937557,16800,0.2963830232620239
1648391047.5206013,16900,0.2819046974182129
1648391071.0318685,17000,0.28262946009635925
1648391118.9683163,17100,0.26435938477516174
1648391142.4838161,17200,0.274682879447937
1648391167.7398825,17300,0.24645660817623138
1648391190.9568589,17400,0.2776757478713989
1648391214.2199612,17500,0.26813921332359314
1648391261.3917458,17600,0.27497434616088867
1648391284.9833536,17700,0.2576141357421875
1648391308.8028116,17800,0.26308149099349976
1648391332.1203537,17900,0.27230116724967957
1648391355.4513266,18000,0.26128602027893066
1648391402.7665217,18100,0.2769653797149658
1648391426.0366075,18200,0.2525537312030792
1648391449.6662297,18300,0.2666621208190918
1648391473.2711093,18400,0.25979676842689514
1648391496.76433,18500,0.26955103874206543
1648391543.9605527,18600,0.2699979841709137
1648391567.09607,18700,0.26917406916618347
1648391590.5960007,18800,0.2507469356060028
1648391614.1365478,18900,0.26338136196136475
1648391637.2222676,19000,0.2597835958003998
1648391685.068842,19100,0.24066925048828125
1648391708.5045693,19200,0.27342689037323
1648391732.3928673,19300,0.2478235960006714
1648391756.3688583,19400,0.2494306117296219
1648391780.1782782,19500,0.23412193357944489
1648391828.454394,19600,0.24231083691120148
1648391852.0881467,19700,0.23201654851436615
1648391875.5695093,19800,0.23439881205558777
1648391899.0204897,19900,0.25190606713294983
1648391922.4367387,20000,0.25481513142585754
1648391971.4120378,20100,0.25264450907707214
1648391995.499417,20200,0.2494637370109558
1648392019.2419758,20300,0.24809257686138153
1648392043.1100419,20400,0.23694545030593872
1648392066.5632243,20500,0.24101777374744415
1648392115.184029,20600,0.23270587623119354
1648392139.08257,20700,0.2496216595172882
1648392162.9788244,20800,0.24609610438346863
1648392186.809501,20900,0.23062953352928162
1648392210.4266949,21000,0.23440952599048615
1648392258.5360336,21100,0.23890088498592377
1648392282.1651304,21200,0.23964455723762512
1648392305.5594232,21300,0.22085154056549072
1648392329.0581443,21400,0.22739243507385254
1648392352.766512,21500,0.23605120182037354
1648392400.8265164,21600,0.21722377836704254
1648392424.2379932,21700,0.22299224138259888
1648392447.9662073,21800,0.22655488550662994
1648392471.7790773,21900,0.22714701294898987
1648392495.5851307,22000,0.22403889894485474
1648392545.5906303,22100,0.23557521402835846
1648392569.245437,22200,0.22524502873420715
