Wall time,Step,Value
1650319047.636713,100,0.6930310726165771
1650319071.6763349,200,0.6930883526802063
1650319095.481627,300,0.6894611120223999
1650319119.3028028,400,0.6885495185852051
1650319143.136902,500,0.6878451108932495
1650319209.3295236,600,0.6892431974411011
1650319233.1442904,700,0.6858665347099304
1650319257.045215,800,0.6851332187652588
1650319280.9020953,900,0.683147132396698
1650319304.8710759,1000,0.6817752718925476
1650319371.0700462,1100,0.6779388189315796
1650319394.9010332,1200,0.6831453442573547
1650319418.782559,1300,0.676919162273407
1650319442.6241426,1400,0.6704636216163635
1650319466.5640264,1500,0.671488881111145
1650319532.8397403,1600,0.6676041483879089
1650319556.7353697,1700,0.6643763184547424
1650319580.5752125,1800,0.6613731384277344
1650319604.400058,1900,0.6595146059989929
1650319628.249379,2000,0.6582685708999634
1650319694.5919607,2100,0.6635652780532837
1650319718.4991746,2200,0.6544510722160339
1650319742.2899795,2300,0.6487947106361389
1650319766.1886199,2400,0.6635613441467285
1650319790.0849848,2500,0.6622358560562134
1650319856.3852482,2600,0.643923819065094
1650319880.2712555,2700,0.6388248801231384
1650319904.0812557,2800,0.6515325307846069
1650319927.901386,2900,0.6420233249664307
1650319951.709716,3000,0.6380588412284851
1650320018.1488144,3100,0.642876923084259
1650320041.9986882,3200,0.6316169500350952
1650320065.8772686,3300,0.6292199492454529
1650320089.713016,3400,0.6377912759780884
1650320113.4908102,3500,0.6226778626441956
1650320180.2115755,3600,0.6336228251457214
1650320204.0769842,3700,0.6282206177711487
1650320227.9811714,3800,0.6172983646392822
1650320251.8627887,3900,0.6271154880523682
1650320275.7004526,4000,0.6120030283927917
1650320342.0233471,4100,0.6155765056610107
1650320365.8518665,4200,0.6151915192604065
1650320389.7925959,4300,0.6204102039337158
1650320413.664312,4400,0.6036470532417297
1650320437.5455952,4500,0.6180163621902466
1650320503.953062,4600,0.603853166103363
1650320527.8189898,4700,0.6202391386032104
1650320551.7105672,4800,0.5877351760864258
1650320575.611327,4900,0.61394864320755
1650320599.432953,5000,0.6109126210212708
1650320665.639075,5100,0.5924974679946899
1650320689.4340823,5200,0.5800125598907471
1650320713.2216456,5300,0.5756111145019531
1650320737.029518,5400,0.5788085460662842
1650320760.8688662,5500,0.5863261222839355
1650320827.013116,5600,0.57326740026474
1650320850.8742707,5700,0.5735794901847839
1650320874.8213453,5800,0.5686461925506592
1650320898.7092202,5900,0.5673897862434387
1650320922.5427961,6000,0.5744946599006653
1650320988.4754813,6100,0.5589759945869446
1650321012.3264055,6200,0.5479655861854553
1650321036.1066618,6300,0.5446479320526123
1650321060.0127184,6400,0.534613847732544
1650321083.8570185,6500,0.5476228594779968
1650321150.2549808,6600,0.5397911071777344
1650321174.0484016,6700,0.5323594808578491
1650321197.8814664,6800,0.5198705196380615
1650321221.7407591,6900,0.5232436656951904
1650321245.6050856,7000,0.5093125104904175
1650321311.3680634,7100,0.5162755250930786
1650321335.2760181,7200,0.5148100852966309
1650321359.0909328,7300,0.49329864978790283
1650321382.9362626,7400,0.5127755403518677
1650321406.7356846,7500,0.49571195244789124
1650321472.7201822,7600,0.5071223378181458
1650321496.623427,7700,0.49438774585723877
1650321520.4613218,7800,0.4912419617176056
1650321544.3222117,7900,0.4759865701198578
1650321568.1828053,8000,0.47585567831993103
1650321634.0400271,8100,0.4889097213745117
1650321657.8831422,8200,0.47202616930007935
1650321681.7479405,8300,0.4705321788787842
1650321705.5965865,8400,0.47324445843696594
1650321729.4592288,8500,0.4610682725906372
1650321795.91286,8600,0.4632296562194824
1650321819.7903893,8700,0.45088446140289307
1650321843.6565132,8800,0.4548119306564331
1650321867.4358091,8900,0.4585147500038147
1650321891.2511795,9000,0.4621957838535309
1650321957.570724,9100,0.45361366868019104
1650321981.3978136,9200,0.44158369302749634
1650322005.236324,9300,0.4425298571586609
1650322029.1466768,9400,0.4489048421382904
1650322053.101179,9500,0.4330487549304962
1650322119.1430795,9600,0.4378194808959961
1650322143.0272586,9700,0.4221597909927368
1650322166.9279122,9800,0.44601500034332275
1650322190.7678373,9900,0.43949219584465027
1650322214.6234608,10000,0.38731011748313904
1650322281.1089594,10100,0.42939162254333496
1650322304.9397697,10200,0.41926202178001404
1650322328.7938783,10300,0.434969961643219
1650322352.6255672,10400,0.4177856147289276
1650322376.3646774,10500,0.41752833127975464
1650322442.7380705,10600,0.414035439491272
1650322466.600778,10700,0.4186258018016815
1650322490.3749473,10800,0.40279048681259155
1650322514.361391,10900,0.41263917088508606
1650322538.2159812,11000,0.4146263003349304
1650322603.7076116,11100,0.39179879426956177
1650322627.4307158,11200,0.4194040596485138
1650322651.3011608,11300,0.3939041197299957
1650322675.2109365,11400,0.41374608874320984
1650322699.1306224,11500,0.4052515923976898
1650322765.4907103,11600,0.39078354835510254
1650322789.3782003,11700,0.40195152163505554
1650322813.203411,11800,0.37394535541534424
1650322837.0869899,11900,0.39447304606437683
1650322860.881388,12000,0.3923414349555969
1650322926.7114718,12100,0.39799439907073975
1650322950.5852284,12200,0.38951340317726135
1650322974.4566133,12300,0.38215768337249756
1650322998.2653089,12400,0.37531358003616333
1650323022.2791152,12500,0.3829402029514313
1650323088.2140694,12600,0.38853931427001953
1650323111.9925613,12700,0.38656243681907654
1650323135.8463511,12800,0.38755345344543457
1650323159.6648061,12900,0.3585740625858307
1650323183.5347943,13000,0.37357842922210693
1650323249.6821103,13100,0.36691826581954956
1650323273.6605399,13200,0.380479633808136
1650323297.4556756,13300,0.3686642646789551
1650323321.3690896,13400,0.35547658801078796
1650323345.1559787,13500,0.3668757975101471
1650323411.6792715,13600,0.3649291396141052
1650323435.5187912,13700,0.3759608864784241
1650323459.3490546,13800,0.35905614495277405
1650323483.2096891,13900,0.35591211915016174
1650323507.1169546,14000,0.3518022894859314
1650323573.2054641,14100,0.3593011796474457
1650323597.0128722,14200,0.33727407455444336
1650323620.928499,14300,0.36203256249427795
1650323644.7344239,14400,0.3626910150051117
1650323668.5686316,14500,0.3426046073436737
1650323734.6347485,14600,0.33508580923080444
1650323758.5823824,14700,0.3618066608905792
1650323782.542812,14800,0.3509383201599121
1650323806.3599324,14900,0.3473033607006073
1650323830.297343,15000,0.3501228988170624
1650323896.9011998,15100,0.3458702862262726
1650323920.7233887,15200,0.3490937650203705
1650323944.6337502,15300,0.3320445716381073
1650323968.517553,15400,0.3427748680114746
1650323992.3601375,15500,0.3492612838745117
1650324058.338322,15600,0.3238776922225952
1650324082.2581363,15700,0.33818140625953674
1650324106.069642,15800,0.3256252408027649
1650324129.9101934,15900,0.3459535837173462
1650324153.785812,16000,0.33763617277145386
1650324219.6717749,16100,0.3161400556564331
1650324243.6651855,16200,0.3376977741718292
1650324267.594007,16300,0.34021902084350586
1650324291.4163737,16400,0.3429994285106659
1650324315.2131326,16500,0.31391429901123047
1650324381.0435884,16600,0.3282787501811981
1650324404.9260619,16700,0.297806054353714
1650324428.7498991,16800,0.33926522731781006
1650324452.6128109,16900,0.32988137006759644
1650324476.4597425,17000,0.32242220640182495
1650324542.3115807,17100,0.3333134055137634
1650324566.1843345,17200,0.3217272162437439
1650324590.0732431,17300,0.34737810492515564
1650324613.9050362,17400,0.3048212230205536
1650324637.7693703,17500,0.3273012042045593
1650324703.7346342,17600,0.33209359645843506
1650324727.5764136,17700,0.3109295070171356
1650324751.447082,17800,0.302092969417572
1650324775.3496716,17900,0.2899504005908966
1650324799.2684774,18000,0.3006831705570221
1650324865.0567255,18100,0.3125365078449249
1650324888.9805148,18200,0.32828813791275024
1650324912.812047,18300,0.29978328943252563
1650324936.6338127,18400,0.3031492829322815
1650324960.5667248,18500,0.30218178033828735
1650325026.2515752,18600,0.30531564354896545
1650325050.0976496,18700,0.2910677492618561
1650325073.955586,18800,0.3137684762477875
1650325097.896868,18900,0.30476316809654236
1650325121.7953105,19000,0.2871987223625183
1650325187.5306227,19100,0.30900683999061584
1650325211.404438,19200,0.28953686356544495
1650325235.311285,19300,0.3124759793281555
1650325259.1586046,19400,0.29867833852767944
1650325283.113815,19500,0.3041372299194336
1650325349.0297694,19600,0.30152037739753723
1650325372.9962225,19700,0.30564084649086
1650325396.858232,19800,0.28994959592819214
1650325420.7042012,19900,0.311023086309433
1650325444.5092545,20000,0.2883344888687134
1650325510.5475113,20100,0.30154839158058167
1650325534.532339,20200,0.3112366497516632
1650325558.4718397,20300,0.2993769943714142
1650325582.3387005,20400,0.27726688981056213
1650325606.2052872,20500,0.2913394570350647
1650325672.8314102,20600,0.3037516474723816
1650325696.7393131,20700,0.2789231240749359
1650325720.6067495,20800,0.28791967034339905
1650325744.3692722,20900,0.30152127146720886
1650325768.210317,21000,0.2884061634540558
1650325834.5109496,21100,0.2802855670452118
1650325858.4718308,21200,0.27212655544281006
1650325882.452172,21300,0.28764939308166504
1650325906.313578,21400,0.29243624210357666
1650325930.1892686,21500,0.2879219055175781
1650325996.559894,21600,0.26216113567352295
1650326020.4809737,21700,0.2903138995170593
1650326044.339914,21800,0.2880153954029083
1650326068.2702785,21900,0.28056684136390686
1650326092.1404355,22000,0.282649964094162
1650326158.1627686,22100,0.2740144431591034
1650326182.0121284,22200,0.27385780215263367
1650326205.8365438,22300,0.28849199414253235
1650326229.7099345,22400,0.27401718497276306
1650326253.646747,22500,0.2815210521221161
1650326319.5136704,22600,0.27779296040534973
1650326343.3755677,22700,0.27434369921684265
1650326367.2242608,22800,0.267381876707077
1650326391.1258752,22900,0.2752462327480316
1650326414.9733222,23000,0.26072171330451965
1650326480.9122095,23100,0.26480725407600403
1650326504.775608,23200,0.2768900990486145
1650326528.603923,23300,0.27477043867111206
