Wall time,Step,Value
1650375952.6852767,500,0.5488800406455994
1650376137.8212206,1000,0.6072877645492554
1650376316.0517666,1500,0.6858441829681396
1650376492.5125957,2000,0.7482202649116516
1650376670.9179657,2500,0.806422770023346
1650376846.00225,3000,0.8457943797111511
1650377021.1944516,3500,0.8795799612998962
1650377196.9820142,4000,0.9110884666442871
1650377371.4152706,4500,0.9310696125030518
1650377540.0211875,5000,0.9493108987808228
1650377706.8334472,5500,0.9623023867607117
1650377874.4191358,6000,0.9668084979057312
1650378046.3548746,6500,0.9743878841400146
1650378213.3674836,7000,0.9783628582954407
1650378381.184926,7500,0.9802543520927429
1650378550.7597778,8000,0.9845191836357117
1650378720.9248314,8500,0.9867883324623108
1650378890.1750374,9000,0.9887973070144653
1650379057.7944276,9500,0.9896900653839111
1650379225.3269145,10000,0.9912073016166687
1650379394.6321046,10500,0.9920690655708313
1650379561.8176823,11000,0.9927992820739746
1650379729.5245447,11500,0.994032084941864
1650379897.5508895,12000,0.9943273663520813
1650380066.9637449,12500,0.99491947889328
1650380233.5316024,13000,0.995890736579895
1650380400.409722,13500,0.9961724877357483
1650380585.28011,14000,0.9965982437133789
1650380759.3644,14500,0.9962786436080933
1650380933.6375027,15000,0.9962701201438904
1650381103.7081292,15500,0.9973737597465515
1650381277.7787852,16000,0.9974219799041748
1650381443.5441048,16500,0.9977771043777466
1650381609.920275,17000,0.9978955388069153
1650381777.0371,17500,0.9981940984725952
1650381944.140216,18000,0.9982359409332275
1650382112.1037803,18500,0.997948169708252
1650382279.2144866,19000,0.998693585395813
1650382446.4409204,19500,0.9981032609939575
1650382613.716651,20000,0.998725175857544
1650382779.6205733,20500,0.9991865754127502
1650382947.1617692,21000,0.9985119104385376
1650383113.087182,21500,0.9992908835411072
1650383279.1363032,22000,0.9990969300270081
1650383448.0121942,22500,0.9988526701927185
1650383615.0433283,23000,0.99915611743927
1650383781.6239939,23500,0.9991889595985413
1650383948.0021667,24000,0.9993947148323059
1650384115.7742028,24500,0.9993863105773926
1650384282.3570948,25000,0.9995468258857727
