Wall time,Step,Value
1648344776.828668,100,0.694209635257721
1648344800.9757032,200,0.6959863305091858
1648344824.9518368,300,0.6884886622428894
1648344848.8969188,400,0.6874861717224121
1648344872.8980165,500,0.6838270425796509
1648344916.639537,600,0.6821082234382629
1648344940.7351384,700,0.677919328212738
1648344964.9495065,800,0.6756248474121094
1648344988.8912537,900,0.6699718832969666
1648345013.234929,1000,0.6613041758537292
1648345053.1472645,1100,0.6553625464439392
1648345076.6176753,1200,0.6482734084129333
1648345100.2175708,1300,0.6338430643081665
1648345123.60437,1400,0.6261550188064575
1648345146.6905336,1500,0.61002117395401
1648345185.0684357,1600,0.616819441318512
1648345208.4594824,1700,0.606083333492279
1648345232.4588733,1800,0.5900358557701111
1648345256.2070277,1900,0.5829960107803345
1648345280.7487514,2000,0.577422559261322
1648345319.4745953,2100,0.5655573606491089
1648345343.1712117,2200,0.5492321848869324
1648345366.7843263,2300,0.5619052648544312
1648345390.2439878,2400,0.542180597782135
1648345413.70742,2500,0.5167500972747803
1648345452.9002762,2600,0.534294843673706
1648345476.651821,2700,0.5145049095153809
1648345499.866906,2800,0.5067010521888733
1648345523.512684,2900,0.5069646835327148
1648345546.5288906,3000,0.4935638904571533
1648345584.5011384,3100,0.48350831866264343
1648345607.7496622,3200,0.47257715463638306
1648345630.987589,3300,0.47923439741134644
1648345654.2307515,3400,0.48884791135787964
1648345677.7108426,3500,0.46511462330818176
1648345716.349746,3600,0.47643259167671204
1648345739.730618,3700,0.4708721339702606
1648345763.473447,3800,0.4631235599517822
1648345786.802096,3900,0.44119012355804443
1648345810.9491582,4000,0.4484138488769531
1648345850.0867083,4100,0.4165758490562439
1648345874.2258894,4200,0.43021252751350403
1648345898.3495061,4300,0.4289587140083313
1648345922.688838,4400,0.4053785800933838
1648345946.7303746,4500,0.42290014028549194
1648345985.737784,4600,0.4184865653514862
1648346009.5251656,4700,0.4248338043689728
1648346033.6657124,4800,0.4187939465045929
1648346057.4720964,4900,0.40049755573272705
1648346081.290988,5000,0.3933570683002472
1648346120.7697756,5100,0.412057489156723
1648346144.3283403,5200,0.3868711590766907
1648346167.588887,5300,0.3836715519428253
1648346191.2817028,5400,0.38989508152008057
1648346214.662894,5500,0.39235806465148926
1648346252.9946232,5600,0.3788994252681732
1648346276.9011204,5700,0.37541183829307556
1648346302.2023518,5800,0.3786405324935913
1648346326.1606164,5900,0.37285473942756653
1648346350.4528408,6000,0.3728487491607666
1648346389.3787112,6100,0.3571544587612152
1648346413.2767055,6200,0.3558211028575897
1648346437.2722123,6300,0.3609496057033539
1648346461.0021846,6400,0.35132643580436707
1648346484.7945814,6500,0.3417718708515167
1648346524.4936852,6600,0.3645957410335541
1648346548.4887245,6700,0.3537957966327667
1648346572.5718274,6800,0.3469913601875305
1648346596.6721876,6900,0.3376926779747009
1648346620.4164224,7000,0.3363661766052246
1648346659.4162738,7100,0.3407442569732666
1648346683.7513988,7200,0.33622536063194275
1648346707.4995914,7300,0.3252509832382202
1648346731.3320696,7400,0.32831940054893494
1648346755.213383,7500,0.3484736979007721
1648346794.7581065,7600,0.32077187299728394
1648346819.2256665,7700,0.3416459560394287
1648346844.0779858,7800,0.32930585741996765
1648346869.1834338,7900,0.29797959327697754
1648346893.803577,8000,0.3110508918762207
1648346935.1313508,8100,0.32569319009780884
1648346959.918061,8200,0.3057137429714203
1648346985.5004969,8300,0.32143881916999817
1648347009.5674472,8400,0.30530601739883423
1648347032.7365808,8500,0.29597947001457214
1648347071.098257,8600,0.3058489263057709
1648347094.8127723,8700,0.2969093918800354
1648347118.6395783,8800,0.29261866211891174
1648347142.6700454,8900,0.2926047742366791
1648347166.7531748,9000,0.2983052134513855
1648347205.5437322,9100,0.29367366433143616
1648347229.8115017,9200,0.28665482997894287
1648347253.874468,9300,0.28431010246276855
1648347278.1170645,9400,0.2799071967601776
1648347302.1339612,9500,0.29419878125190735
1648347342.2104766,9600,0.2918577790260315
1648347366.6298149,9700,0.2721897065639496
1648347390.6482425,9800,0.26538342237472534
1648347414.9411855,9900,0.28191429376602173
1648347438.919179,10000,0.27366527915000916
1648347478.2758465,10100,0.25861677527427673
1648347502.632185,10200,0.2688407897949219
1648347526.735496,10300,0.27300184965133667
1648347550.5839252,10400,0.25853076577186584
1648347575.2304175,10500,0.28351396322250366
1648347614.1853056,10600,0.26153960824012756
1648347638.2693596,10700,0.2724555432796478
1648347662.9201546,10800,0.2666914165019989
1648347687.3110795,10900,0.2727836072444916
1648347711.5264359,11000,0.25933969020843506
1648347750.9589362,11100,0.2618093490600586
1648347775.004622,11200,0.26199769973754883
1648347799.3485472,11300,0.2698490619659424
1648347823.518657,11400,0.2503340542316437
1648347848.0173404,11500,0.26332148909568787
1648347888.2512782,11600,0.24785903096199036
1648347912.1165688,11700,0.24612119793891907
1648347936.1727593,11800,0.27007588744163513
1648347959.993075,11900,0.24045440554618835
1648347983.7150888,12000,0.24889524281024933
1648348022.1111581,12100,0.24066665768623352
1648348046.2972226,12200,0.2316233515739441
1648348069.8944402,12300,0.24656958878040314
1648348093.774352,12400,0.24824917316436768
1648348117.7237046,12500,0.25557035207748413
1648348156.6495783,12600,0.22335129976272583
1648348180.7549655,12700,0.23059770464897156
1648348204.5666883,12800,0.22957822680473328
1648348228.3713167,12900,0.22494547069072723
1648348251.9046166,13000,0.24010829627513885
1648348290.489577,13100,0.2217249870300293
1648348314.3754115,13200,0.22021478414535522
1648348338.026939,13300,0.23366086184978485
1648348362.3763876,13400,0.23079410195350647
1648348386.3850007,13500,0.22383235394954681
1648348424.927958,13600,0.24144908785820007
1648348448.483526,13700,0.2129475474357605
1648348471.8451,13800,0.230835422873497
1648348495.4487076,13900,0.23633243143558502
1648348518.6606767,14000,0.21512828767299652
1648348557.2192235,14100,0.21538196504116058
1648348580.5941424,14200,0.21109285950660706
1648348603.7403963,14300,0.22647573053836823
1648348626.9732106,14400,0.21558140218257904
1648348651.214711,14500,0.22742754220962524
1648348689.6115315,14600,0.20927715301513672
1648348713.7018263,14700,0.2140653282403946
1648348737.907303,14800,0.21204929053783417
1648348762.1289341,14900,0.21419893205165863
1648348786.5383763,15000,0.2222461998462677
1648348825.6010075,15100,0.2197347730398178
1648348849.6685526,15200,0.21547704935073853
1648348873.7355058,15300,0.20547427237033844
1648348898.019253,15400,0.21822777390480042
1648348922.3038714,15500,0.20875738561153412
1648348961.1658971,15600,0.20816460251808167
1648348985.4993012,15700,0.20922216773033142
1648349009.6052804,15800,0.19461189210414886
1648349033.6125872,15900,0.19333402812480927
1648349057.6037083,16000,0.19399195909500122
1648349096.4077356,16100,0.2104744166135788
1648349120.274341,16200,0.1991868019104004
1648349144.601756,16300,0.19449159502983093
1648349168.7199783,16400,0.19780735671520233
1648349192.9837747,16500,0.19797681272029877
1648349231.1004498,16600,0.19007770717144012
1648349254.7909796,16700,0.19677457213401794
1648349278.7894008,16800,0.19555099308490753
1648349302.1375582,16900,0.20519092679023743
1648349326.1045687,17000,0.19331474602222443
1648349364.7296581,17100,0.1935584843158722
1648349388.9688766,17200,0.1847991794347763
1648349413.916606,17300,0.18279941380023956
1648349438.186464,17400,0.17668597400188446
1648349462.296357,17500,0.1656872183084488
1648349500.506229,17600,0.18531183898448944
1648349524.4508834,17700,0.18488077819347382
1648349548.339473,17800,0.18174688518047333
1648349572.487617,17900,0.20279699563980103
1648349595.8123279,18000,0.1857447475194931
1648349634.5743167,18100,0.19337686896324158
1648349658.365208,18200,0.18135982751846313
1648349681.883665,18300,0.1788962334394455
1648349706.1446083,18400,0.16863058507442474
1648349729.8907573,18500,0.1867188811302185
1648349768.0888278,18600,0.18170291185379028
1648349792.4647703,18700,0.17145352065563202
1648349816.517855,18800,0.17171458899974823
1648349840.4559584,18900,0.18876944482326508
1648349864.324575,19000,0.1619807630777359
1648349902.6366043,19100,0.17191718518733978
1648349926.2337248,19200,0.1794636845588684
1648349949.9847872,19300,0.17859646677970886
1648349973.2820532,19400,0.16990351676940918
1648349996.6021407,19500,0.16362115740776062
1648350036.0565403,19600,0.18372152745723724
1648350060.4209638,19700,0.170415997505188
1648350085.0257423,19800,0.1757907271385193
1648350108.4771256,19900,0.18736886978149414
1648350131.9170258,20000,0.1772163063287735
1648350170.017664,20100,0.172515407204628
1648350193.3828888,20200,0.1675565242767334
1648350217.2489038,20300,0.1638394296169281
1648350241.4100072,20400,0.15451988577842712
1648350265.2592132,20500,0.1519409716129303
1648350303.985182,20600,0.16149863600730896
1648350327.7271879,20700,0.17204084992408752
1648350351.649997,20800,0.15009848773479462
1648350375.7966313,20900,0.1578177809715271
1648350399.3255804,21000,0.15488368272781372
1648350437.3692982,21100,0.16894719004631042
1648350460.9259589,21200,0.16722898185253143
1648350484.8856218,21300,0.17037968337535858
1648350508.562347,21400,0.1568460315465927
1648350532.5725865,21500,0.1557331532239914
